RA,FASE_NUM,TEMPO_PROGRAMA,DEFASAGEM_ANALISE,STATUS_DEFASAGEM_2024,IDA,IEG,IAA_MODELO,IPS,IPP,IPV,INDE_2024,PEDRA_2024,PROB_RISCO_2025,RANK_RISCO_2025,PERCENTIL_RISCO_2025,RANK_RISCO_FASE_2025,PERCENTIL_RISCO_FASE_2025,PRIORIDADE_2025,PERFIL_RADAR,RISCO_OCULTO,PONTO_CEGO,STATUS_MODELO
RA-727,1,2,0,Sem defasagem,8.5,8.4848484845,10.002,6.26,8.125,8.056666667,8.447003030300001,Topázio,0.5410708094073122,656,37.86,134,28.11,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-888,0,1,-1,Com defasagem,8.5,10.0,9.002,6.88,7.5,8.28,8.1942,Topázio,0.5403702500767326,657,37.76,180,8.67,Reduzida,Atenção atual,False,False,Elegível
RA-899,1,1,0,Sem defasagem,8.25,9.1007905135,10.002,5.635,8.125,7.893333333,8.425024769300002,Topázio,0.5380407699514961,658,37.67,135,27.57,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1586,4,0,-1,Com defasagem,5.666666666666667,6.128654970666666,10.002,5.01,6.875,7.54,6.555764327466668,Ágata,0.537946500821449,659,37.57,32,73.04,Moderada,Atenção atual,False,False,Elegível
RA-895,0,1,-1,Com defasagem,9.5,9.5454545455,9.502,6.26,7.5,8.113333333,8.2579575757,Topázio,0.5357475938728364,660,37.48,181,8.16,Reduzida,Atenção atual,False,False,Elegível
RA-580,2,3,-1,Com defasagem,9.25,8.871635610999999,9.002,7.51,7.03125,7.2475,7.9281521222,Ametista,0.5355432057529159,661,37.38,132,29.19,Reduzida,Atenção atual,False,False,Elegível
RA-764,2,2,0,Sem defasagem,6.0,7.8804347825,8.002,7.51,8.4375,8.336666667,7.838370289900001,Ametista,0.5341148207070775,662,37.29,133,28.65,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-922,1,1,0,Sem defasagem,7.75,9.5227272725,9.002,7.51,7.8125,8.17,8.5209954545,Topázio,0.5338325533709416,663,37.19,136,27.03,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-748,1,3,-1,Com defasagem,7.75,10.0,9.502,7.51,8.75,8.005,8.2272,Topázio,0.5333393825279416,664,37.1,137,26.49,Reduzida,Atenção atual,False,False,Elegível
RA-409,3,2,0,Sem defasagem,7.166666666666667,9.231481481333333,9.585,7.51,7.916666667,7.223333333,8.225462962900002,Topázio,0.5329843268879241,665,37.0,154,27.49,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-780,1,2,-1,Com defasagem,6.0,10.0,9.502,5.63,8.958333333,8.17,7.7430333333,Ametista,0.5321595715334051,666,36.91,138,25.95,Reduzida,Atenção atual,False,False,Elegível
RA-1399,1,0,-1,Com defasagem,6.0,9.7727272725,9.002,5.005,7.5,8.166666667,7.438578787899999,Ametista,0.5292810390948067,667,36.81,139,25.41,Reduzida,Atenção atual,False,False,Elegível
RA-1361,0,0,0,Sem defasagem,10.0,9.375,9.502,5.635,7.5,8.0,8.738700000000001,Topázio,0.528674470351485,668,36.72,182,7.65,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-963,1,1,0,Sem defasagem,7.5,9.761904762,7.502,7.51,8.125,8.045,8.375080952400001,Topázio,0.5255820629349071,669,36.62,140,24.86,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1539,3,0,0,Sem defasagem,6.833333333333333,9.027777777666666,6.667,6.885,7.708333333,7.056666667,7.709588888900001,Ametista,0.5242353078616012,670,36.53,155,27.01,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-116,5,3,-2,Com defasagem,4.5,7.535353535666666,8.334,5.635,6.875,6.73,6.337470707133334,Ágata,0.5220971850991225,671,36.43,22,79.0,Alta,Crítico persistente,False,False,Elegível
RA-753,1,2,-1,Com defasagem,8.5,9.047619048,10.002,7.51,8.333333333,8.255,8.2450571429,Topázio,0.5214971611588586,672,36.34,141,24.32,Reduzida,Atenção atual,False,False,Elegível
RA-788,2,3,0,Sem defasagem,5.75,9.519450801,8.418,6.26,8.4375,7.783333333,7.9221068268,Ametista,0.5212023488747469,673,36.24,134,28.11,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1165,3,1,0,Sem defasagem,8.0,6.829721362333333,8.751,8.135,6.875,7.83,7.908044272466667,Ametista,0.5208013194914849,674,36.15,156,26.54,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1405,1,0,0,Sem defasagem,8.75,8.6363636365,8.002,7.51,8.125,8.17,8.4749727273,Topázio,0.5202410430376472,675,36.05,142,23.78,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-653,3,2,0,Sem defasagem,5.166666666666667,9.537254902,8.751,8.76,8.333333333,7.89,8.103217647033333,Topázio,0.5200896764163846,676,35.96,157,26.07,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-860,1,2,0,Sem defasagem,8.5,9.7916666665,9.002,7.51,8.75,7.946666667,8.7738666667,Topázio,0.5180888590670374,677,35.86,143,23.24,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-632,3,2,0,Sem defasagem,4.166666666666667,8.999164578333334,7.917,6.875,8.28125,7.875,7.515491249000001,Ametista,0.5173337656343727,678,35.77,158,25.59,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1062,1,1,-1,Com defasagem,7.25,9.047619048,8.002,5.63,8.75,8.085,7.6147238096,Ametista,0.5151627719790207,679,35.67,144,22.7,Reduzida,Atenção atual,False,False,Elegível
RA-1075,2,1,-1,Com defasagem,6.0,8.5154061625,7.5,3.755,7.708333333,7.553333333,6.8100812324,Ágata,0.5148432550197136,680,35.58,135,27.57,Reduzida,Atenção atual,False,False,Elegível
RA-655,3,3,0,Sem defasagem,6.833333333333333,10.0,7.501,8.76,8.125,7.166666667,8.238600000066668,Topázio,0.5128421444917898,681,35.48,159,25.12,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-403,3,3,0,Sem defasagem,7.666666666666667,7.361111111,8.751,7.51,8.541666667,7.613333333,8.008488888833334,Topázio,0.512149479182371,682,35.39,160,24.64,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-377,4,3,0,Sem defasagem,5.166666666666667,7.698412698333333,9.168,7.51,7.125,7.634,7.480115873000001,Ametista,0.5109437435701496,683,35.29,33,72.17,Moderada,Estável / menor prioridade,False,False,Elegível
RA-808,1,2,0,Sem defasagem,8.75,10.0,9.002,7.51,8.125,7.88,8.7897,Topázio,0.508570849249493,684,35.2,145,22.16,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-831,1,2,-1,Com defasagem,7.75,9.523809524,10.002,6.26,7.916666667,8.17,8.0066285715,Topázio,0.5076544086906161,685,35.1,146,21.62,Reduzida,Atenção atual,False,False,Elegível
RA-837,2,2,0,Sem defasagem,6.75,9.7826086955,7.502,6.885,7.03125,7.5825,7.9648467391,Ametista,0.5075520211980926,686,35.01,136,27.03,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1287,0,0,-1,Com defasagem,7.75,9.3064182195,10.002,2.51,8.125,8.223333333,7.619650310500001,Ametista,0.5073043250298778,687,34.91,183,7.14,Reduzida,Atenção atual,False,False,Elegível
RA-740,1,2,-1,Com defasagem,8.0,9.555335968,9.002,7.51,8.541666667,8.223333333,8.1611005269,Topázio,0.5060679049180477,688,34.82,147,21.08,Reduzida,Atenção atual,False,False,Elegível
RA-1018,1,1,-1,Com defasagem,8.25,7.727272727,8.502,6.26,8.4375,8.45,7.7054045454,Ametista,0.5028832432583795,689,34.72,148,20.54,Reduzida,Atenção atual,False,False,Elegível
RA-855,2,2,0,Sem defasagem,8.5,10.0,9.002,7.51,7.5,7.386666667,8.578533333400001,Topázio,0.5010720622939488,690,34.63,137,26.49,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-367,4,3,1,Sem defasagem,5.0,7.268170426,9.168,6.26,6.875,7.6275,7.209434085200001,Ametista,0.5010687009693595,691,34.54,34,71.3,Moderada,Estável / menor prioridade,False,False,Elegível
RA-1295,0,0,0,Sem defasagem,7.5,9.5227272725,10.002,2.51,7.5,8.28,8.0617454545,Topázio,0.4990542080905401,692,34.44,184,6.63,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1390,0,0,0,Sem defasagem,8.25,9.7916666665,9.502,5.005,7.5,8.42,8.4930333333,Topázio,0.49832342053516243,693,34.35,185,6.12,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-107,5,3,-1,Com defasagem,4.666666666666667,7.9949874686666655,7.5,7.51,7.5,6.964,6.676130827066667,Ágata,0.4976549205530763,694,34.25,23,78.0,Alta,Crítico persistente,False,False,Elegível
RA-137,5,3,-2,Com defasagem,6.833333333333333,7.582972583,9.585,5.005,4.791666667,6.276666667,6.576761183366667,Ágata,0.49714808929094273,695,34.16,24,77.0,Alta,Crítico persistente,False,False,Elegível
RA-1027,2,1,0,Sem defasagem,5.25,10.0,9.502,7.51,7.916666667,8.39,8.220866666700001,Topázio,0.4960587011595311,696,34.06,138,25.95,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1555,3,0,0,Sem defasagem,3.0,10.0,8.334,6.255,8.125,8.056666667,7.4827333334,Ametista,0.49587798459492133,697,33.97,161,24.17,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-442,4,2,1,Sem defasagem,5.0,5.9151960783333335,8.334,5.635,7.5,7.8775,6.905439215666667,Ágata,0.49573958960054515,698,33.87,35,70.43,Moderada,Estável / menor prioridade,False,False,Elegível
RA-1403,1,0,-1,Com defasagem,8.75,9.3073593075,9.002,7.51,8.4375,8.255,8.257421861500001,Topázio,0.4947263532538513,699,33.78,149,20.0,Reduzida,Atenção atual,False,False,Elegível
RA-407,4,2,0,Sem defasagem,3.6666666666666665,7.614522417333333,8.334,6.26,7.96875,7.875,7.0875128168,Ametista,0.4942489432386879,700,33.68,36,69.57,Moderada,Estável / menor prioridade,False,False,Elegível
RA-526,3,2,-1,Com defasagem,7.333333333333333,9.382456140333334,9.585,8.13,7.291666667,7.496666667,7.843157894833334,Ametista,0.4941347713116748,701,33.59,162,23.7,Reduzida,Atenção atual,False,False,Elegível
RA-893,1,1,0,Sem defasagem,9.25,10.0,9.002,7.51,8.125,7.886666667,8.8910333334,Topázio,0.49338128833679223,702,33.49,150,19.46,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-438,2,2,-1,Com defasagem,8.25,8.6630434785,9.168,7.51,7.96875,7.915,7.930283695700001,Ametista,0.49156649167931693,703,33.4,139,25.41,Reduzida,Atenção atual,False,False,Elegível
RA-889,0,1,-1,Com defasagem,9.75,9.2954545455,8.502,6.26,7.5,8.28,8.191290909100001,Topázio,0.49135567502438515,704,33.3,186,5.61,Reduzida,Atenção atual,False,False,Elegível
RA-192,5,3,-2,Com defasagem,7.166666666666667,6.363636363666667,8.334,7.51,7.125,6.9,6.882960606066668,Ágata,0.491303603509341,705,33.21,25,76.0,Alta,Crítico persistente,False,False,Elegível
RA-646,3,3,-1,Com defasagem,6.166666666666667,9.266666666666667,10.002,7.51,8.28125,7.7475,7.715491666666668,Ametista,0.49105692079311997,706,33.11,163,23.22,Reduzida,Atenção atual,False,False,Elegível
RA-892,1,1,0,Sem defasagem,8.75,10.0,8.002,7.51,8.125,7.92,8.697700000000001,Topázio,0.4907358531319295,707,33.02,151,18.92,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1456,2,0,0,Sem defasagem,7.75,9.511904762,9.502,7.51,7.5,7.946666667,8.492914285800001,Topázio,0.4896718668737366,708,32.92,140,24.86,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1557,3,0,0,Sem defasagem,7.0,8.916666666666666,9.585,7.51,7.916666667,7.72,8.228500000033334,Topázio,0.48965623635884664,709,32.83,164,22.75,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1618,5,0,-1,Com defasagem,6.333333333333333,7.908496732000001,8.334,7.51,7.5,6.83,7.0487660130666665,Ametista,0.4890226892080472,710,32.73,26,75.0,Alta,Crítico persistente,False,False,Elegível
RA-1056,1,1,-1,Com defasagem,8.25,9.2857142855,8.502,7.51,9.166666667,8.335,8.192009523800001,Topázio,0.487771986980588,711,32.64,152,18.38,Reduzida,Atenção atual,False,False,Elegível
RA-1625,6,0,0,Sem defasagem,4.333333333333333,7.112887113,7.5,7.51,7.1875,6.896,6.888194089266667,Ágata,0.48765410916747287,712,32.54,1,100.0,Muito alta,Risco oculto,True,False,Elegível
RA-657,3,3,0,Sem defasagem,7.5,9.6,8.751,6.885,8.125,7.056666667,8.207433333400001,Topázio,0.48706215085922755,713,32.45,165,22.27,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-364,3,3,0,Sem defasagem,7.5,9.526143791,8.751,7.51,7.96875,7.2075,8.2697037582,Topázio,0.4852037827723117,714,32.35,166,21.8,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1127,3,1,0,Sem defasagem,5.833333333333333,10.0,9.168,7.51,8.125,7.67,8.180966666666668,Topázio,0.4829774116577677,715,32.26,167,21.33,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1193,4,1,-1,Com defasagem,4.0,7.763157895,8.751,5.635,7.8125,7.79,6.6304815790000005,Ágata,0.4829508625173009,716,32.16,37,68.7,Moderada,Atenção atual,False,False,Elegível
RA-1614,5,0,-1,Com defasagem,6.5,6.574494949666668,7.5,7.51,7.5,7.11,6.787898989933334,Ágata,0.48259487255272254,717,32.07,27,74.0,Moderada,Atenção atual,False,False,Elegível
RA-1057,1,1,-1,Com defasagem,8.0,10.0,10.002,6.26,8.75,8.17,8.2352,Topázio,0.48246396358955784,718,31.97,153,17.84,Reduzida,Atenção atual,False,False,Elegível
RA-859,1,2,0,Sem defasagem,8.0,9.337121212,8.002,7.51,8.958333333,8.336666667,8.5817909091,Topázio,0.4793306219095769,719,31.88,154,17.3,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-342,4,3,-1,Com defasagem,4.5,7.728174603333334,8.751,6.26,7.65625,7.723333333,6.757026587266667,Ágata,0.4783516521552303,720,31.78,38,67.83,Moderada,Atenção atual,False,False,Elegível
RA-1034,2,1,0,Sem defasagem,7.5,8.0833333335,7.502,7.51,7.708333333,8.223333333,8.0333666666,Topázio,0.47694953841581283,721,31.69,141,24.32,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-630,2,2,0,Sem defasagem,5.75,8.4782608695,0.0,7.51,7.5,7.666666667,6.879985507300001,Ágata,0.47528534375319514,722,31.59,142,23.78,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1162,4,1,0,Sem defasagem,5.666666666666667,9.135672514666666,7.917,6.26,6.875,7.0375,7.473167836266667,Ametista,0.47261282978954255,723,31.5,39,66.96,Moderada,Estável / menor prioridade,False,False,Elegível
RA-1389,0,0,0,Sem defasagem,10.0,9.7916666665,9.002,6.88,7.5,8.42,8.980533333299999,Topázio,0.470940843712869,724,31.4,187,5.1,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1102,3,1,1,Sem defasagem,9.333333333333334,9.390476190333333,8.751,8.13,5.9375,7.07,8.440611904733334,Topázio,0.46826305993920136,725,31.31,168,20.85,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-900,1,1,0,Sem defasagem,8.5,9.318181818,9.002,8.13,8.125,8.563333333,8.802003030200002,Topázio,0.4672655071280164,726,31.21,155,16.76,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1597,4,0,-1,Com defasagem,2.833333333333333,8.412698412666666,7.5,7.51,8.125,8.28,6.7187063492,Ágata,0.4652748431895368,727,31.12,40,66.09,Moderada,Atenção atual,False,False,Elegível
RA-1431,1,0,-1,Com defasagem,8.0,7.7432712215,9.002,7.51,7.96875,9.09,7.9147292443,Ametista,0.46495287181860684,728,31.02,156,16.22,Reduzida,Atenção atual,False,False,Elegível
RA-164,5,3,-2,Com defasagem,5.666666666666667,8.084795321666666,9.585,6.26,6.25,6.886666667,6.837125731066667,Ágata,0.46455524674828325,729,30.93,28,73.0,Moderada,Atenção atual,False,False,Elegível
RA-833,2,2,0,Sem defasagem,8.0,9.3271221535,9.002,7.51,8.125,7.946666667,8.5184577641,Topázio,0.4638459705849574,730,30.83,143,23.24,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-687,2,2,0,Sem defasagem,7.25,9.2355889725,7.502,7.51,8.75,8.003333333,8.2739844611,Topázio,0.4629937682639913,731,30.74,144,22.7,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1581,4,0,-1,Com defasagem,6.333333333333333,7.834844760666667,8.334,6.26,7.083333333,7.386666667,6.9787022855,Ágata,0.4628627321435736,732,30.65,41,65.22,Moderada,Atenção atual,False,False,Elegível
RA-826,1,2,-1,Com defasagem,6.75,10.0,10.002,6.26,7.5,8.59,7.9442,Ametista,0.46164974507110984,733,30.55,157,15.68,Reduzida,Atenção atual,False,False,Elegível
RA-1484,2,0,-1,Com defasagem,7.0,10.0,9.002,6.26,7.5,7.89,7.754200000000001,Ametista,0.4615139894656741,734,30.46,145,22.16,Reduzida,Atenção atual,False,False,Elegível
RA-562,3,3,0,Sem defasagem,7.833333333333333,9.833333333333334,8.334,8.135,7.625,7.25,8.392733333333334,Topázio,0.46133625455616756,735,30.36,169,20.38,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-761,2,2,0,Sem defasagem,7.25,8.8636363635,8.502,6.26,8.75,8.003333333,8.174593939300001,Topázio,0.4609665218216584,736,30.27,146,21.62,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-459,4,3,0,Sem defasagem,4.666666666666667,8.454106280333333,7.917,5.635,7.8125,7.366,7.233804589400001,Ametista,0.46081652563914793,737,30.17,42,64.35,Moderada,Estável / menor prioridade,False,False,Elegível
RA-1343,0,0,0,Sem defasagem,9.75,10.0,8.002,7.51,6.25,8.5,8.8262,Topázio,0.4597250244591367,738,30.08,188,4.59,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1198,5,1,-1,Com defasagem,3.5,9.458874459,8.751,7.51,7.375,7.332,6.9217748918,Ágata,0.45965901575079005,739,29.98,29,72.0,Moderada,Atenção atual,False,False,Elegível
RA-614,3,3,-1,Com defasagem,6.833333333333333,9.7,9.585,7.51,7.916666667,7.603333333,7.8284999999666685,Ametista,0.45819963733736496,740,29.89,170,19.91,Reduzida,Atenção atual,False,False,Elegível
RA-1508,2,0,0,Sem defasagem,9.25,7.2294372295,7.502,7.51,7.5,8.166666667,8.1804207793,Topázio,0.4576369966332928,741,29.79,147,21.08,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1525,3,0,0,Sem defasagem,7.0,8.293650793666666,7.917,5.63,8.541666667,7.553333333,7.778263492033334,Ametista,0.4570619195194253,742,29.7,171,19.43,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1433,1,0,-1,Com defasagem,8.75,9.068322981,8.502,7.51,8.28125,8.505,8.1939895962,Topázio,0.456563439467965,743,29.6,158,15.14,Reduzida,Atenção atual,False,False,Elegível
RA-1487,2,0,-1,Com defasagem,8.25,9.5652173915,10.002,6.26,7.708333333,7.833333333,8.0267434782,Topázio,0.4557990913658038,744,29.51,148,20.54,Reduzida,Atenção atual,False,False,Elegível
RA-113,5,3,-1,Com defasagem,6.666666666666667,7.063851181666667,8.751,7.51,7.5,7.106666667,7.043536903066667,Ametista,0.4556017138029563,745,29.41,30,71.0,Moderada,Atenção atual,False,False,Elegível
RA-1438,1,0,-1,Com defasagem,7.0,9.0,10.002,7.51,8.90625,9.175,8.176825000000001,Topázio,0.45537449416145726,746,29.32,159,14.59,Reduzida,Atenção atual,False,False,Elegível
RA-943,1,1,0,Sem defasagem,8.0,10.0,10.002,7.51,8.958333333,8.59,8.965033333300001,Topázio,0.45326931151955174,747,29.22,160,14.05,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-325,3,2,0,Sem defasagem,7.0,9.866666666666667,9.168,7.51,8.333333333,7.553333333,8.385133333233336,Topázio,0.4509329388695759,748,29.13,172,18.96,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-810,1,3,-1,Com defasagem,9.0,9.4736842105,7.502,5.635,6.458333333,7.7525,7.704770175400001,Ametista,0.4508322866775372,749,29.03,161,13.51,Reduzida,Atenção atual,False,False,Elegível
RA-1401,1,0,-2,Com defasagem,10.0,8.888888889,6.918,7.51,7.8125,8.085,8.1188277778,Topázio,0.44900888329476757,750,28.94,162,12.97,Reduzida,Atenção atual,False,False,Elegível
RA-1030,2,1,0,Sem defasagem,8.0,8.28320802,7.418,4.385,7.8125,7.61,7.740191604,Ametista,0.4488181125727767,751,28.84,149,20.0,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1495,2,3,0,Sem defasagem,8.25,8.318181818,9.002,7.51,8.75,8.223333333,8.4845030302,Topázio,0.4480573756113857,752,28.75,150,19.46,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1142,3,1,0,Sem defasagem,8.5,9.133333333333333,8.334,7.51,8.125,7.335,8.390566666666668,Topázio,0.4469635561977652,753,28.65,173,18.48,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1150,4,1,-2,Com defasagem,6.833333333333333,6.481481481666667,8.334,7.51,7.65625,7.946666667,7.1023212964,Ametista,0.4446340115907555,754,28.56,43,63.48,Moderada,Atenção atual,False,False,Elegível
RA-1284,0,0,0,Sem defasagem,10.0,9.347826087,9.002,2.51,7.8125,7.89,8.3800152174,Topázio,0.4443004663917553,755,28.46,189,4.08,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1169,4,1,-1,Com defasagem,6.833333333333333,8.444444444333334,6.25,5.635,7.8125,6.8,6.885305555533334,Ágata,0.44264853970898493,756,28.37,44,62.61,Moderada,Atenção atual,False,False,Elegível
RA-1619,5,0,1,Sem defasagem,4.25,9.259259259333334,7.501,7.51,7.5,7.205,7.393951851866667,Ametista,0.4411283792084856,757,28.27,31,70.0,Moderada,Estável / menor prioridade,False,False,Elegível
RA-397,4,3,-2,Com defasagem,5.666666666666667,7.885292942666666,7.918,5.63,7.625,7.398,6.807291921866668,Ágata,0.4391473765003723,758,28.18,45,61.74,Moderada,Atenção atual,False,False,Elegível
RA-1427,1,0,-1,Com defasagem,8.0,10.0,9.502,7.51,8.90625,8.6675,8.425325,Topázio,0.43893987046673083,759,28.08,163,12.43,Reduzida,Atenção atual,False,False,Elegível
RA-563,3,3,0,Sem defasagem,8.333333333333334,9.461904762,9.168,8.135,8.125,7.468,8.595447619066668,Topázio,0.43800336620377783,760,27.99,174,18.01,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-40,7,3,0,Sem defasagem,5.333333333333333,7.211257310000001,7.083,8.13,8.125,6.276666667,7.098051462066667,Ametista,0.4322929742940066,761,27.89,8,81.08,Alta,Risco oculto,True,True,Elegível
RA-827,2,2,0,Sem defasagem,7.25,9.7826086955,10.002,5.01,7.65625,7.875,8.2483467391,Topázio,0.4301990783498669,762,27.8,151,18.92,Reduzida,Estável / menor prioridade,False,False,Elegível
RA-1573,4,0,-1,Com defasagem,5.0,6.120448179333334,9.168,6.26,7.65625,8.556666667,6.743847969266667,Ágata,0.42731975411631035,763,27.7,46,60.87,Moderada,Atenção atual,False,False,Elegível
