RA,FASE_NUM,TEMPO_PROGRAMA,IDA,IEG,IAA_MODELO,IPS,IPV,PROB_RISCO_2025,RANK_RISCO_2025,PERCENTIL_RISCO_2025,RANK_RISCO_FASE_2025,PERCENTIL_RISCO_FASE_2025,PRIORIDADE_2025,STATUS_MODELO,MOTIVO_NAO_ELEGIBILIDADE
RA-244,5,3,9.5,10.0,7.5,6.26,8.17,0.10730391552761305,1034,1.99,92,9.0,Reduzida,Elegível,
RA-64,7,3,8.166666666666666,8.980785296666667,10.002,8.135,8.283333333,0.10528833659708525,1035,1.9,33,13.51,Reduzida,Elegível,
RA-1630,6,0,7.333333333333333,9.833333333333334,8.334,7.51,8.702,0.10464651675360251,1036,1.8,23,12.0,Reduzida,Elegível,
RA-279,5,3,9.333333333333334,10.0,9.168,7.51,8.726666667,0.10244851663040355,1037,1.71,93,8.0,Reduzida,Elegível,
RA-1081,4,1,8.833333333333334,9.523809523666666,6.667,5.005,8.95,0.10118241840508985,1038,1.61,114,1.74,Reduzida,Elegível,
RA-167,6,3,8.166666666666666,9.473684210666669,8.751,6.26,8.334,0.10029964630028824,1039,1.52,24,8.0,Reduzida,Elegível,
RA-45,7,3,8.0,9.619047619,7.5,9.38,8.283333333,0.09411591439768162,1040,1.42,34,10.81,Reduzida,Elegível,
RA-1203,6,1,9.0,9.649122807,9.168,7.51,8.572,0.09273606535056239,1041,1.33,25,4.0,Reduzida,Elegível,
RA-195,5,3,7.833333333333333,9.682539682666668,7.5,6.26,8.965,0.09248710335258842,1042,1.23,94,7.0,Reduzida,Elegível,
RA-197,5,3,8.333333333333334,9.848484848333332,7.5,6.26,8.795,0.09189542354957053,1043,1.14,95,6.0,Reduzida,Elegível,
RA-229,5,2,8.833333333333334,9.841269841333334,9.585,5.635,8.8375,0.09171424075325092,1044,1.04,96,5.0,Reduzida,Elegível,
RA-1176,5,1,9.166666666666666,9.682539682666668,8.751,6.26,8.9225,0.08841687240796528,1045,0.95,97,4.0,Reduzida,Elegível,
RA-280,5,3,9.333333333333334,9.855072463666666,7.917,6.26,8.67,0.08694439695986664,1046,0.85,98,3.0,Reduzida,Elegível,
RA-103,5,3,9.166666666666666,9.603174603333336,8.334,6.26,8.872,0.08510620812384835,1047,0.76,99,2.0,Reduzida,Elegível,
RA-1151,4,1,9.0,9.722222222333334,7.5,5.635,9.393333333,0.08366761626499615,1048,0.66,115,0.87,Reduzida,Elegível,
RA-157,5,3,9.666666666666666,10.0,8.334,6.26,8.726666667,0.08018505727270246,1049,0.57,100,1.0,Reduzida,Elegível,
RA-58,7,3,7.333333333333333,9.824561403666666,9.585,7.51,8.62,0.07778653266124691,1050,0.47,35,8.11,Reduzida,Elegível,
RA-578,3,3,9.833333333333334,10.0,10.002,2.51,9.45,0.07709837293023626,1051,0.38,210,0.95,Reduzida,Elegível,
RA-56,7,3,7.666666666666667,9.265350877333333,10.002,10.0,9.233333333,0.07672202380329925,1052,0.28,36,5.41,Reduzida,Elegível,
RA-479,3,3,9.666666666666666,9.866666666666667,9.168,2.51,9.45,0.07642998029544716,1053,0.19,211,0.47,Reduzida,Elegível,
RA-87,7,3,9.166666666666666,9.649122807,8.751,9.375,9.623333333,0.038029037640986155,1054,0.09,37,2.7,Reduzida,Elegível,
RA-1236,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1234,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1633,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1248,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1246,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1245,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1244,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1634,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1242,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1250,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1241,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1240,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1249,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1239,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1251,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1264,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1263,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1262,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1261,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1259,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1257,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1256,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1265,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1255,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-13,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1253,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1635,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1273,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-14,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1271,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1270,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1274,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-23,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-2,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-25,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1272,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-6,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-29,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-17,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-7,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-31,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1269,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-12,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-35,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1636,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-88,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-36,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-21,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-49,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1225,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1221,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-26,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-27,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-155,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-96,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-59,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1216,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-19,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-62,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-173,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-38,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1224,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-39,8,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1637,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1638,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1268,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1260,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1639,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1640,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1641,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1266,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1642,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1258,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1235,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1643,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1644,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1645,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1646,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1647,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1237,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1648,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1649,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1650,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1651,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1652,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1653,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1654,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1655,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1656,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1254,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1233,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1232,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1231,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1238,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1267,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1657,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1658,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1659,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1252,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1660,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
RA-1661,9,,,,,,,,,,,,,Não elegível,Fase fora do escopo validado do modelo e/ou ausência estrutural de indicadores
